"TOA5","CH_MILFA_EC_01","CR6","25623","CR6.14.4.0","CPU:FDRI_Easy_Flux.CR6","2202","Time_Series"
"TIMESTAMP","Ux","Uy","Uz","T_SONIC","diag_sonic","CO2_mixratio","H2O_mixratio","diag_irga","TA_1_1_1","T_cell","PA_cell","CO2_sig_strgth","H2O_sig_strgth","PA_diff","PA","pump_flow","sampling_regime"
"TS","m s-1","m s-1","m s-1","deg C","adimensional","umolCO2 mol-1","mmolH2O mol-1","adimensional","deg C","deg C","kPa","fraction","fraction","kPa","kPa","L min-1","adimensional"
"","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-20 16:30:04.15",-1.955423,1.853797,0.4976023,9.582458,0,448.2739,8.151213,0,8.854492,9.635132,94.57704,0.969813,0.9649402,-5.810944,100.388,7.996223,1
"2026-01-20 16:30:04.2",-2.052777,1.980311,0.5486681,9.529852,0,448.2958,8.145726,0,8.80249,9.635132,94.57654,0.9698139,0.9649278,-5.811325,100.3879,7.998838,1
"2026-01-20 16:30:04.25",-1.958526,2.03829,0.5202921,9.580458,0,448.3614,8.148378,0,8.852722,9.635071,94.57802,0.9698129,0.9649218,-5.810349,100.3884,7.994887,1
"2026-01-20 16:30:04.3",-2.069837,2.151737,0.2638104,9.597451,0,448.0513,8.15202,0,8.869354,9.635071,94.57762,0.9698024,0.9649351,-5.811157,100.3888,8.004654,1
"2026-01-20 16:30:04.35",-1.916872,2.012268,0.479528,9.614445,0,448.1005,8.144076,0,8.887024,9.634521,94.57757,0.9697959,0.9648963,-5.811188,100.3888,8.002404,1
"2026-01-20 16:30:04.4",-2.133415,2.663566,0.2775081,9.564379,0,448.1397,8.15103,0,8.836487,9.634521,94.57621,0.9697918,0.964919,-5.811211,100.3874,7.994965,1
"2026-01-20 16:30:04.45",-1.984584,2.563632,0.3185662,9.599731,0,448.1701,8.142506,0,8.872498,9.634186,94.57433,0.9698061,0.9649084,-5.81369,100.388,8.010285,1
"2026-01-20 16:30:04.5",-2.123541,2.462887,0.2213327,9.58728,0,448.1755,8.153679,0,8.8591,9.634186,94.57563,0.9698374,0.9649506,-5.813232,100.3889,8.006595,1
"2026-01-20 16:30:04.55",-2.093114,2.25097,0.1897113,9.583904,0,448.129,8.144901,0,8.856506,9.633545,94.57465,0.9698407,0.9649148,-5.814049,100.3887,7.995661,1
"2026-01-20 16:30:04.6",-2.091462,2.096623,0.3353188,9.564054,0,448.3245,8.14886,0,8.836304,9.633545,94.57539,0.9698516,0.9649395,-5.813194,100.3886,7.99845,1
"2026-01-20 16:30:04.65",-1.931455,2.00788,0.230287,9.545985,0,448.0827,8.14894,0,8.818298,9.634338,94.57281,0.9698005,0.964936,-5.815659,100.3885,7.997133,1
"2026-01-20 16:30:04.7",-1.851397,2.101565,0.2181845,9.545531,0,448.3937,8.14937,0,8.81781,9.634338,94.5772,0.9698269,0.9649397,-5.810883,100.3881,7.995352,1
"2026-01-20 16:30:04.75",-1.83029,2.07519,0.2106619,9.54051,0,448.403,8.15289,0,8.8125,9.635986,94.57694,0.9698297,0.9649255,-5.811058,100.388,7.993571,1
"2026-01-20 16:30:04.8",-1.804367,2.095731,0.3138329,9.538287,0,448.2614,8.150536,0,8.810486,9.635986,94.57544,0.9698285,0.9649185,-5.813713,100.3892,8.011568,1
"2026-01-20 16:30:04.85",-1.767942,2.073533,0.2604058,9.5329,0,448.368,8.150912,0,8.805054,9.634796,94.57455,0.9698343,0.9649156,-5.812347,100.3869,8.010771,1
"2026-01-20 16:30:04.9",-1.73347,2.133154,0.2430493,9.55526,0,448.2651,8.149336,0,8.827515,9.634796,94.57333,0.9697914,0.9649126,-5.814842,100.3882,7.999071,1
"2026-01-20 16:30:04.95",-1.632146,2.245464,0.32544,9.54915,0,448.271,8.151629,0,8.821259,9.634125,94.57255,0.96982,0.96491,-5.816719,100.3893,7.996281,1
"2026-01-20 16:30:05",-1.570277,2.324969,0.4091543,9.566854,0,448.3306,8.145935,0,8.839417,9.634125,94.57497,0.9698116,0.9649064,-5.813217,100.3882,7.996804,1
"2026-01-20 16:30:05.05",-1.561134,2.319869,0.4156717,9.576605,0,448.2696,8.155785,0,8.848206,9.634766,94.56886,0.9698071,0.964934,-5.818787,100.3876,7.994422,1
"2026-01-20 16:30:05.1",-1.586107,2.481807,0.3608876,9.547161,0,448.082,8.147391,0,8.81958,9.634766,94.57022,0.9697819,0.9649108,-5.81752,100.3877,8.000775,1
"2026-01-20 16:30:05.15",-1.637467,2.219176,0.7388492,9.587309,0,448.499,8.147942,0,8.859619,9.634338,94.57025,0.9698671,0.9649234,-5.817795,100.388,7.995932,1
"2026-01-20 16:30:05.2",-1.690251,2.226119,0.7426108,9.577117,0,448.2309,8.143272,0,8.849823,9.634338,94.56375,0.9697918,0.9648945,-5.82589,100.3896,7.995661,1
"2026-01-20 16:30:05.25",-1.557147,2.034501,0.9649413,9.532374,0,448.3287,8.153204,0,8.804382,9.635101,94.56892,0.9698243,0.9649061,-5.818726,100.3876,8.00411,1
