TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,Pa_1_1_1,SHF_1_1_1,SHF_2_1_1,Rn_1_1_1,SWin_1_1_1
yyyy-mm-dd HH:MM,C,%,kPa,W m-2,W m-2,W m-2,W m-2
2014-11-11 22:30:00,8.3,99.6,92.7,0.62449,0.40147,-4.428,-0.312
2014-11-11 23:00:00,8.02,99.6,92.7,0.10826,0.34158,-5.851,-0.487
2014-11-11 23:30:00,7.826,98.8,92.7,-0.90042,0.22196,-3.044,-0.302
2014-11-12 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2014-11-12 00:30:00,8.16,98.7,92.7,-9999,-9999,-2.332,-0.312
2014-11-12 01:00:00,8.16,96.4,92.7,-9999,-9999,-3.807,-0.277
2014-11-12 01:30:00,7.971,98.2,92.6,-2.39098,-0.57599,-1.531,-0.346
2014-11-12 02:00:00,7.841,97.3,92.6,-2.58309,-0.80277,-4.978,-0.624
2014-11-12 02:30:00,7.535,96.5,92.6,-3.57611,-1.46187,-5.585,-0.599
2014-11-12 03:00:00,7.624,96.3,92.6,-4.77295,-1.81665,-9.706,-0.698
2014-11-12 03:30:00,7.559,95.2,92.6,-5.49255,-1.70252,-10.505,-0.52
2014-11-12 04:00:00,7.423,93.9,92.6,-6.32215,-1.86829,-23.843,-0.948
2014-11-12 04:30:00,7.161,93.1,92.6,-7.97477,-2.18307,-31.783,-1.308
2014-11-12 05:00:00,6.714,94.1,92.7,-10.68481,-2.65442,-50.098,-2.362
2014-11-12 05:30:00,6.615,94.9,92.7,-14.14101,-3.31231,-32.573,-1.466
2014-11-12 06:00:00,6.714,94.6,92.7,-14.4095,-3.92369,-12.805,-0.433
2014-11-12 06:30:00,6.608,94,92.7,-12.6647,-4.24565,-26.722,-1.017
2014-11-12 07:00:00,6.504,95.1,92.7,-12.805,-4.51432,-14.767,-0.865
2014-11-12 07:30:00,6.459,95.8,92.7,-12.07908,-4.76712,-9.134,-0.595
2014-11-12 08:00:00,6.557,94.4,92.7,-11.06824,-4.83551,-4.267,0.511
2014-11-12 08:30:00,6.571,93.2,92.8,-10.01908,-4.84612,0.427,8.14
2014-11-12 09:00:00,6.304,96.1,92.8,-9.36857,-5.00718,9.426,23.95
2014-11-12 09:30:00,6.372,93.5,92.8,-8.71335,-5.13947,31.35,54.54
2014-11-12 10:00:00,6.404,95.5,92.8,-7.05694,-5.04624,48.79,70.92
2014-11-12 10:30:00,6.767,93.7,92.9,-3.69337,-4.70811,127.49,205
2014-11-12 11:00:00,7.056,92,92.9,1.53075,-3.96501,182.69,260.9
2014-11-12 11:30:00,7.096,91.2,92.9,8.98782,-2.63838,145.98,202.1
2014-11-12 12:00:00,6.579,93.9,93,9.47592,-0.94759,118.95,180.7
2014-11-12 12:30:00,6.983,92.3,93,6.61292,-0.39593,171.32,244.6
2014-11-12 13:00:00,6.814,94.3,93,7.71346,0.29348,50.54,81.3
2014-11-12 13:30:00,6.328,94.4,93.1,3.42401,0.42025,28.23,47.12
2014-11-12 14:00:00,6.349,94.3,93.1,-1.5067,-0.36153,114.7,180.6
2014-11-12 14:30:00,7.046,91.8,93.2,-1.4645,-0.85585,61.91,122.3
2014-11-12 15:00:00,6.951,94.1,93.2,-2.17338,-0.7768,35.55,59.47
2014-11-12 15:30:00,6.922,92.5,93.2,-2.71602,-1.03749,23.76,63.46
2014-11-12 16:00:00,6.901,92.7,93.3,-4.01025,-1.36283,0.105,28.15
2014-11-12 16:30:00,6.543,92.4,93.3,-5.9897,-1.81065,-11.496,5.885
2014-11-12 17:00:00,6.434,93,93.4,-8.33515,-2.50213,-16.123,-0.991
2014-11-12 17:30:00,6.3,93.9,93.4,-10.31505,-3.21739,-19.855,-1.347
2014-11-12 18:00:00,6.613,93,93.4,-11.36282,-3.83071,-19.315,-1.101
2014-11-12 18:30:00,6.849,92.4,93.5,-11.28536,-4.29617,-19.853,-1.053
2014-11-12 19:00:00,6.563,94.1,93.5,-11.22428,-4.5995,-32.989,-1.706
2014-11-12 19:30:00,6.434,95,93.5,-12.09581,-4.83186,-26.218,-1.317
2014-11-12 20:00:00,6.519,94.8,93.5,-12.14133,-5.01194,-19.194,-1.015
2014-11-12 20:30:00,6.358,94.8,93.5,-11.67515,-5.10661,-26.475,-1.379
2014-11-12 21:00:00,6.456,95.2,93.6,-11.86955,-5.19953,-12.807,-0.548
2014-11-12 21:30:00,6.753,94,93.6,-10.9406,-5.28537,-9.187,-0.435
2014-11-12 22:00:00,6.894,94.3,93.6,-9.55294,-5.2542,-10.87,-0.429
2014-11-12 22:30:00,7.084,94.8,93.6,-8.72691,-5.17843,-16.369,-0.805
2014-11-12 23:00:00,7.225,95.7,93.6,-7.86438,-5.07444,-10.298,-1.019
2014-11-12 23:30:00,7.356,96,93.6,-6.6472,-4.87146,-5.939,-0.777
2014-11-13 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2014-11-13 00:30:00,7.108,92.9,93.7,-9999,-9999,-25.048,-1.677
2014-11-13 01:00:00,7.028,93.8,93.7,-9999,-9999,-9.032,-0.716
2014-11-13 01:30:00,7.142,92.8,93.7,-6.86878,-3.58369,-25.451,-1.246
2014-11-13 02:00:00,7.052,92.4,93.7,-7.91725,-3.66199,-21.906,-1.104
2014-11-13 02:30:00,6.991,94.5,93.7,-8.43746,-3.78081,-11.005,-0.61
2014-11-13 03:00:00,6.815,95.6,93.7,-7.69378,-3.73846,-10.731,-0.625
2014-11-13 03:30:00,6.754,95.4,93.7,-7.36755,-3.68494,-7.236,-0.388
2014-11-13 04:00:00,6.701,94.6,93.7,-7.16004,-3.6771,-14.082,-0.638
2014-11-13 04:30:00,6.523,95.3,93.6,-7.74193,-3.71045,-17.981,-0.823
2014-11-13 05:00:00,6.739,95.1,93.6,-8.57584,-3.81315,-18.918,-0.723
2014-11-13 05:30:00,7.105,93.9,93.7,-8.4858,-3.92098,-12.156,-0.439
2014-11-13 06:00:00,7.234,94.3,93.6,-7.40879,-3.91194,-7.43,-0.331
2014-11-13 06:30:00,7.475,93,93.6,-6.211,-3.77122,-8.289,-0.337
2014-11-13 07:00:00,7.517,92.1,93.6,-5.43882,-3.58027,-10.891,-0.455
2014-11-13 07:30:00,7.521,91.8,93.6,-5.40267,-3.44058,-33.328,-1.011
2014-11-13 08:00:00,7.522,91.5,93.6,-6.34234,-3.42503,-24.907,2.088
2014-11-13 08:30:00,7.578,92.4,93.6,-6.34921,-3.43138,-2.02,6.151
2014-11-13 09:00:00,7.744,93,93.6,-4.78737,-3.2814,9.204,18.73
2014-11-13 09:30:00,7.894,91.9,93.5,-2.78652,-2.99297,15.845,30.1
2014-11-13 10:00:00,7.953,90.8,93.5,-1.36705,-2.65232,9.764,20.37
2014-11-13 10:30:00,8.02,90.6,93.4,-1.0754,-2.4059,18.914,32.54
2014-11-13 11:00:00,8.21,90.5,93.4,-0.1285,-2.18829,27.154,42.6
2014-11-13 11:30:00,8.2,90.4,93.3,0.92864,-1.91549,20.736,34.98
2014-11-13 12:00:00,8.03,93.6,93.2,0.89652,-1.66663,19.762,30
2014-11-13 12:30:00,8,96.9,93.1,1.30456,-1.47684,34.333,45.85
2014-11-13 13:00:00,7.989,98.3,93,2.38035,-1.21766,17.604,23.55
2014-11-13 13:30:00,8.17,98.8,92.9,2.57167,-0.99497,20.167,26.22
2014-11-13 14:00:00,8.67,98.7,92.9,3.39935,-0.75181,9.851,13.58
2014-11-13 14:30:00,10.05,97,92.9,4.77152,-0.3637,15.712,20.19
2014-11-13 15:00:00,10.49,94.9,92.9,8.85155,0.66106,19.059,27.24
2014-11-13 15:30:00,9.72,92.1,93.1,11.10513,1.89224,18.929,39.17
2014-11-13 16:00:00,8.78,91.1,93.2,8.48241,2.25037,-6.174,19.33
2014-11-13 16:30:00,8.2,92,93.3,3.6509,1.74455,-25.664,4.788
2014-11-13 17:00:00,7.581,92.3,93.4,-1.00582,0.89698,-39.081,-1.148
2014-11-13 17:30:00,7.489,93.7,93.5,-4.74263,-0.03333,-18.504,-0.856
2014-11-13 18:00:00,7.353,92.8,93.6,-6.03458,-0.73493,-34.663,-1.517
2014-11-13 18:30:00,7.033,92.6,93.5,-8.15819,-1.29649,-67.637,-3.258
2014-11-13 19:00:00,6.64,92.8,93.6,-12.50859,-1.93686,-75.713,-3.729
2014-11-13 19:30:00,6.752,92.8,93.6,-16.32813,-2.66034,-49.195,-2.43
2014-11-13 20:00:00,6.629,93.2,93.6,-16.46213,-3.27401,-54.028,-2.647
2014-11-13 20:30:00,6.903,91,93.6,-15.98255,-3.7353,-25.247,-1.464
2014-11-13 21:00:00,6.42,95.1,93.6,-14.04084,-3.9618,-28.097,-1.415
2014-11-13 21:30:00,6.523,95.1,93.5,-13.51823,-3.98681,-19.947,-1.043
2014-11-13 22:00:00,7.028,96.1,93.5,-12.42953,-4.03026,-1.122,0.049
2014-11-13 22:30:00,8.06,98.3,93.4,-8.90014,-3.91066,-0.367,-0.105
2014-11-13 23:00:00,8.69,99,93.4,-4.30146,-3.53577,-0.378,-0.233
2014-11-13 23:30:00,9.11,99.5,93.3,-0.05809,-2.93431,-0.476,-0.182
2014-11-14 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2014-11-14 00:30:00,9.41,99.4,93.2,-9999,-9999,-2.014,-0.309
2014-11-14 01:00:00,9.52,97.7,93.2,-9999,-9999,-6.17,-0.587
2014-11-14 01:30:00,9.57,94.7,93.1,6.37134,-0.24213,-17.039,-1.112
2014-11-14 02:00:00,9.24,95,93.1,4.87282,0.06465,-20.242,-1.187
2014-11-14 02:30:00,9.12,95.3,93,3.28967,0.16346,-13.4,-0.64
2014-11-14 03:00:00,9.19,95.2,93,2.91594,0.18069,-4.699,-0.205
2014-11-14 03:30:00,9.32,96.9,92.9,3.459,0.2481,-2.277,-0.624
2014-11-14 04:00:00,9.41,98.4,92.9,5.14201,0.59276,-2.791,-0.395
2014-11-14 04:30:00,9.5,98.2,92.8,6.1928,0.836,-1.733,-0.407
2014-11-14 05:00:00,9.8,96.8,92.8,6.79363,1.26885,-3.318,-0.6
2014-11-14 05:30:00,9.34,92.7,92.9,7.32252,2.08156,-18.231,-1.111
2014-11-14 06:00:00,8.43,91.9,92.9,3.78884,1.87505,-13.209,-1.178
2014-11-14 06:30:00,7.978,93.9,92.9,-0.12148,1.06642,-16.427,-0.735
2014-11-14 07:00:00,7.64,94.7,93,-2.74022,0.27832,-10.252,-0.487
2014-11-14 07:30:00,7.339,97.5,93.1,-4.28745,-0.39389,-3.223,-0.347
2014-11-14 08:00:00,6.799,99,93.1,-4.91831,-1.03045,-1.529,1.143
2014-11-14 08:30:00,6.547,99.3,93.2,-6.08122,-1.58573,2.937,9.29
2014-11-14 09:00:00,6.431,99.5,93.2,-6.64372,-1.82366,10.961,16.99
2014-11-14 09:30:00,6.411,99.6,93.3,-6.48008,-2.02148,26.964,37.31
2014-11-14 10:00:00,6.54,99.6,93.3,-5.26098,-2.10724,53.01,72.42
2014-11-14 10:30:00,7.284,98.8,93.3,-1.36158,-1.95932,161.14,240
2014-11-14 11:00:00,7.617,93.8,93.3,5.72753,-1.20818,160.02,283.7
2014-11-14 11:30:00,7.865,90.9,93.4,9.34476,-0.38438,153.37,266.7
2014-11-14 12:00:00,8.32,88.5,93.4,10.33625,0.92859,223.69,372.1
2014-11-14 12:30:00,8.66,85.3,93.5,13.53096,2.68272,202.99,358.5
2014-11-14 13:00:00,8.9,83.8,93.5,16.14451,4.48903,179.89,328.4
2014-11-14 13:30:00,9.14,80.1,93.5,16.2733,5.98398,163.42,322.3
2014-11-14 14:00:00,8.97,78.36,93.5,10.14201,6.77409,138.76,266.8
2014-11-14 14:30:00,8.77,79.09,93.5,5.64272,6.69395,108.45,223.8
2014-11-14 15:00:00,7.873,82.7,93.5,1.31587,6.199,-23.69,46.6
2014-11-14 15:30:00,7.495,85.1,93.5,-5.13829,4.96638,-12.63,39.07
2014-11-14 16:00:00,7.072,87.3,93.5,-8.06167,3.61536,-36.5,34.88
2014-11-14 16:30:00,6.593,88.6,93.5,-12.34139,2.42557,-69.805,2.335
2014-11-14 17:00:00,6.188,89.7,93.5,-17.63633,0.99094,-71.975,-3.711
2014-11-14 17:30:00,5.78,92,93.5,-21.7761,-0.43913,-70.15,-3.856
2014-11-14 18:00:00,5.376,93.7,93.6,-24.72615,-1.74145,-68.519,-3.838
2014-11-14 18:30:00,5.324,94,93.6,-27.34431,-2.91275,-61.432,-3.209
2014-11-14 19:00:00,4.713,95.3,93.6,-29.09451,-4.01396,-65.242,-3.823
2014-11-14 19:30:00,4.325,96.9,93.6,-30.53443,-4.99607,-56.321,-3.543
2014-11-14 20:00:00,4.517,98.1,93.6,-31.66698,-5.89572,-38.194,-2.886
2014-11-14 20:30:00,4.932,98.7,93.6,-30.80396,-6.60764,-21.618,-2.113
2014-11-14 21:00:00,5.518,98.2,93.6,-27.38957,-7.0473,-7.963,-0.759
2014-11-14 21:30:00,5.99,96.2,93.6,-21.44619,-7.0966,-7.288,-0.575
2014-11-14 22:00:00,5.807,96.5,93.6,-16.54429,-6.82227,-6.169,-0.586
2014-11-14 22:30:00,5.684,98.6,93.5,-13.8042,-6.4475,-3.861,-0.379
2014-11-14 23:00:00,6.051,99.4,93.5,-11.87372,-6.13016,-1.758,-0.231
2014-11-14 23:30:00,5.869,96.3,93.6,-10.41201,-7.05234,-8.733,-0.791
2014-11-15 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2014-11-15 00:30:00,5.486,96.9,93.5,-9999,-9999,-9.426,-0.942
2014-11-15 01:00:00,5.658,98.7,93.5,-9999,-9999,-2.166,-0.235
2014-11-15 01:30:00,5.846,99.1,93.5,-10.82036,-5.82181,-4.897,-0.465
2014-11-15 02:00:00,5.932,99.2,93.5,-10.06502,-5.61729,-14.02,-1.04
2014-11-15 02:30:00,5.814,99.1,93.6,-10.69977,-5.50773,-7.319,-0.672
2014-11-15 03:00:00,5.813,99.1,93.5,-10.44859,-5.3999,-4.607,-0.496
2014-11-15 03:30:00,5.721,98.7,93.5,-9.84796,-5.21049,-10.912,-0.896
2014-11-15 04:00:00,5.823,98.8,93.5,-10.15045,-5.17751,-3.369,-0.428
2014-11-15 04:30:00,5.731,99.1,93.5,-9.22179,-5.07993,-4.286,-0.453
2014-11-15 05:00:00,5.639,98.7,93.5,-8.96636,-4.91272,-14.609,-1.199
2014-11-15 05:30:00,5.657,97.6,93.6,-10.46965,-4.90752,-12.468,-1.112
2014-11-15 06:00:00,5.555,97.1,93.6,-11.57454,-4.99578,-22.023,-2.111
2014-11-15 06:30:00,4.95,97.6,93.6,-14.22063,-5.1207,-29.766,-3.105
2014-11-15 07:00:00,4.788,98.1,93.6,-18.8689,-5.50628,-22.368,-2.292
2014-11-15 07:30:00,4.792,98.2,93.6,-21.65096,-6.05888,-24.543,-2.44
2014-11-15 08:00:00,4.789,98.5,93.6,-25.09368,-6.75264,-14.209,3.043
2014-11-15 08:30:00,4.931,98.6,93.6,-24.99682,-7.41429,8.346,13.37
2014-11-15 09:00:00,5.208,99.1,93.6,-19.35006,-7.63548,17.427,24.75
2014-11-15 09:30:00,5.326,99.3,93.7,-13.20645,-7.33466,25.139,32.65
2014-11-15 10:00:00,5.525,99.6,93.7,-8.45403,-6.75277,34.735,45.27
2014-11-15 10:30:00,5.688,99.7,93.7,-4.76011,-6.04987,50.46,66.79
2014-11-15 11:00:00,5.914,99.6,93.7,-0.8506,-5.25134,78,107
2014-11-15 11:30:00,6.014,99.3,93.7,4.39959,-4.29788,83.88,116.2
2014-11-15 12:00:00,5.913,98,93.7,8.26377,-3.15929,62.5,87.2
2014-11-15 12:30:00,6.081,96.7,93.6,8.96677,-2.18844,89.91,126.5
2014-11-15 13:00:00,6.367,95.3,93.6,11.14928,-1.31133,93.02,144.9
2014-11-15 13:30:00,7.093,91.6,93.6,11.51962,-0.52331,157.11,262.3
2014-11-15 14:00:00,7.345,89.6,93.6,10.58687,0.52288,95.28,195.7
2014-11-15 14:30:00,7.069,90.4,93.6,4.40341,1.70425,38.69,125.5
2014-11-15 15:00:00,6.683,93.7,93.6,-1.22869,2.39453,49.36,89.9
2014-11-15 15:30:00,6.538,93.5,93.5,-0.2556,2.51556,26.14,67.37
2014-11-15 16:00:00,6.368,94.8,93.5,-0.25937,2.24662,5.463,25.68
2014-11-15 16:30:00,6.063,95.7,93.5,-2.03701,1.73377,-17.585,3.312
2014-11-15 17:00:00,5.539,97.7,93.6,-5.77205,0.97703,-35.05,-1.645
2014-11-15 17:30:00,5.604,97.7,93.6,-10.3275,0.05903,-30.567,-1.686
2014-11-15 18:00:00,5.535,98.4,93.6,-12.1881,-0.93163,-21.227,-1.254
2014-11-15 18:30:00,5.598,99,93.6,-12.38151,-1.70427,-11.526,-0.687
2014-11-15 19:00:00,5.314,99.3,93.6,-11.58647,-2.2614,-22.453,-1.434
2014-11-15 19:30:00,4.647,99.3,93.6,-12.56456,-2.70414,-28.664,-1.951
2014-11-15 20:00:00,4.85,99.5,93.6,-14.56702,-3.1923,-5.813,-0.315
2014-11-15 20:30:00,4.767,99.2,93.6,-13.53789,-3.60753,-4.248,-0.426
2014-11-15 21:00:00,4.547,98.7,93.6,-12.52248,-3.90455,-5.114,-0.587
2014-11-15 21:30:00,4.092,97.7,93.6,-12.41034,-4.13348,-36.527,-2.717
2014-11-15 22:00:00,2.976,97.8,93.6,-16.8015,-4.4347,-48.048,-3.058
2014-11-15 22:30:00,4.237,96.8,93.6,-22.46004,-5.12352,-5.46,0.052
2014-11-15 23:00:00,4.703,96.7,93.6,-19.49566,-5.66857,-3.582,-0.356
2014-11-15 23:30:00,4.706,97.4,93.6,-15.86745,-5.82888,-7.395,-0.677
2014-11-16 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2014-11-16 00:30:00,4.027,96.9,93.6,-9999,-9999,-54.112,-3.324
2014-11-16 01:00:00,4.083,97.6,93.6,-9999,-9999,-26.001,-1.497
2014-11-16 01:30:00,4.226,99,93.6,-20.44215,-6.40357,-2.692,-0.148
2014-11-16 02:00:00,4.709,99.5,93.6,-17.27858,-6.58734,-0.903,-0.04
2014-11-16 02:30:00,4.885,99.7,93.6,-13.91262,-6.50186,-0.993,-0.135
2014-11-16 03:00:00,5,99.8,93.6,-11.80426,-6.29585,-0.874,-0.146
2014-11-16 03:30:00,5.042,99.8,93.6,-10.50544,-6.06663,-0.891,-0.127
2014-11-16 04:00:00,5.174,99.9,93.6,-9.6383,-5.84365,-0.785,-0.124
2014-11-16 04:30:00,5.247,99.9,93.6,-8.91554,-5.62733,-0.864,-0.145
2014-11-16 05:00:00,5.157,100,93.7,-8.451,-5.4247,-1.108,-0.176
2014-11-16 05:30:00,5.11,100,93.7,-8.31782,-5.26961,-2.526,-0.284
2014-11-16 06:00:00,5.241,100,93.7,-8.42538,-5.15476,-1.033,-0.12
2014-11-16 06:30:00,5.394,100,93.7,-8.10352,-5.05791,-1.319,-0.178
2014-11-16 07:00:00,5.397,100,93.7,-7.73412,-4.95992,-0.782,-0.127
2014-11-16 07:30:00,5.43,100,93.7,-7.43193,-4.8664,-0.683,-0.037
2014-11-16 08:00:00,5.43,100,93.7,-7.16837,-4.77208,0.742,1.626
2014-11-16 08:30:00,5.53,100,93.8,-6.92177,-4.67901,4.747,6.417
2014-11-16 09:00:00,5.663,100,93.8,-6.32812,-4.57547,13.553,17.3
2014-11-16 09:30:00,5.917,100,93.8,-4.86697,-4.40687,41.49,53.11
2014-11-16 10:00:00,5.878,100,93.8,-2.25947,-4.08836,29.986,38.43
2014-11-16 10:30:00,5.873,100,93.9,-1.28661,-3.7313,26.873,34.8
2014-11-16 11:00:00,5.925,100,93.9,-1.10004,-3.44585,43.3,55.47
2014-11-16 11:30:00,6.033,100,93.9,-0.0425,-3.16898,44.75,57.55
2014-11-16 12:00:00,6.231,100,93.9,1.42474,-2.83896,57.21,73.39
2014-11-16 12:30:00,6.232,100,93.9,3.06483,-2.45312,48.31,63.25
2014-11-16 13:00:00,6.223,100,93.9,3.28084,-2.07628,36.16,47.01
2014-11-16 13:30:00,6.348,100,93.9,2.79908,-1.81958,44.15,57.22
2014-11-16 14:00:00,6.415,100,93.9,3.42792,-1.57972,31.959,42.09
2014-11-16 14:30:00,6.349,100,93.9,2.7462,-1.35118,15.716,21.18
2014-11-16 15:00:00,6.4,100,93.9,0.84981,-1.30274,9.797,13.3
2014-11-16 15:30:00,6.453,100,93.9,-0.42667,-1.36421,7.308,10.24
2014-11-16 16:00:00,6.538,100,94,-1.22544,-1.46506,5.935,7.973
2014-11-16 16:30:00,6.17,100,94,-2.06535,-1.57155,-4.852,3.742
2014-11-16 17:00:00,6.44,100,94,-4.43116,-1.77725,-1.833,-0.036
2014-11-16 17:30:00,6.481,99.9,94,-4.82448,-2.00837,-2.848,-0.37
2014-11-16 18:00:00,6.436,99.8,94,-4.86448,-2.1485,-4.271,-0.519
2014-11-16 18:30:00,6.317,99.1,94,-5.44907,-2.2809,-25.356,-1.326
2014-11-16 19:00:00,6.086,98.9,94,-7.50983,-2.50668,-47.083,-2.085
2014-11-16 19:30:00,5.624,98.6,94.1,-10.75113,-2.85698,-61.404,-2.781
2014-11-16 20:00:00,5.758,98.6,94.1,-14.40265,-3.36009,-43.233,-1.844
2014-11-16 20:30:00,5.812,98.3,94.1,-14.70087,-3.83681,-33.347,-1.497
2014-11-16 21:00:00,5.705,97,94.1,-14.12787,-4.13432,-43.338,-1.99
2014-11-16 21:30:00,5.877,96.2,94.1,-14.148,-4.37581,-22.662,-1.22
2014-11-16 22:00:00,5.852,96.2,94.1,-12.6088,-4.48924,-26.017,-1.25
2014-11-16 22:30:00,5.771,95.9,94.1,-12.1878,-4.50214,-32.151,-1.342
2014-11-16 23:00:00,5.945,95.3,94.1,-12.29834,-4.52373,-29.056,-1.091
2014-11-16 23:30:00,5.837,96,94.1,-11.88233,-4.54353,-31.891,-1.299
2014-11-17 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2014-11-17 00:30:00,5.624,94.7,94,-9999,-9999,-34.067,-1.335
2014-11-17 01:00:00,5.669,94.4,94,-9999,-9999,-27.528,-0.932
2014-11-17 01:30:00,5.551,95,94,-12.99669,-4.8591,-23.5,-0.997
2014-11-17 02:00:00,5.418,95.9,93.9,-12.72092,-4.93805,-19.993,-0.606
2014-11-17 02:30:00,5.528,94,93.9,-12.32271,-4.97362,-17.134,-0.359
2014-11-17 03:00:00,5.5,95.9,93.9,-11.88858,-4.97208,-15.8,-0.479
2014-11-17 03:30:00,5.524,96.1,93.9,-11.28901,-4.95004,-13.193,-0.321
2014-11-17 04:00:00,5.614,92.5,93.8,-10.6848,-4.88531,-14.338,-0.54
2014-11-17 04:30:00,5.433,93.1,93.8,-10.66042,-4.82193,-9.573,-1.307
2014-11-17 05:00:00,5.269,94.6,93.8,-10.80477,-4.8063,-5.871,-0.813
2014-11-17 05:30:00,5.131,96.3,93.8,-10.77547,-4.84685,-7.07,-0.694
2014-11-17 06:00:00,5.14,96.2,93.8,-10.69585,-4.89047,-4.505,-0.524
2014-11-17 06:30:00,5.26,96.1,93.8,-10.43017,-4.94038,-2.933,-0.473
2014-11-17 07:00:00,5.565,96.2,93.7,-9.9762,-4.92308,-10.11,-0.65
2014-11-17 07:30:00,5.759,95.7,93.7,-9.80809,-4.86397,-17.128,-0.777
2014-11-17 08:00:00,5.892,95.9,93.7,-9.7891,-4.82689,-8.004,1.823
2014-11-17 08:30:00,5.912,97.1,93.8,-8.73629,-4.76809,4.804,11.75
2014-11-17 09:00:00,6.163,97.4,93.8,-6.79612,-4.60462,22.691,33.72
2014-11-17 09:30:00,6.412,97.3,93.8,-3.94958,-4.27641,42.54,60.87
2014-11-17 10:00:00,6.662,96.8,93.8,-0.8094,-3.78834,57.78,87.3
2014-11-17 10:30:00,7.036,95.4,93.8,2.58979,-3.1818,80.99,113.1
2014-11-17 11:00:00,6.915,95.5,93.8,5.35704,-2.444,50.42,70.12
2014-11-17 11:30:00,7.024,93.9,93.8,5.19204,-1.87794,55.83,82.8
2014-11-17 12:00:00,6.917,94.1,93.8,4.70082,-1.47074,24.1,36.9
2014-11-17 12:30:00,7.079,94.2,93.8,3.35279,-1.28248,53.11,78.95
2014-11-17 13:00:00,7.015,95.2,93.8,4.11369,-1.07695,54.88,74.8
2014-11-17 13:30:00,6.539,96,93.8,4.3864,-0.82642,22.101,33.26
2014-11-17 14:00:00,5.262,98,93.9,1.30671,-0.78114,7.549,13.3
2014-11-17 14:30:00,4.836,98.7,93.9,-3.60877,-1.17599,8.067,13.57
2014-11-17 15:00:00,4.653,98.9,93.9,-6.7745,-1.78389,4.991,9.44
2014-11-17 15:30:00,4.367,99,93.9,-8.99338,-2.39594,4.418,9.15
2014-11-17 16:00:00,4.3,98.8,94,-10.80182,-3.00919,0.373,3.917
2014-11-17 16:30:00,4.292,98.1,94,-12.10337,-3.56558,-3.16,1.072
2014-11-17 17:00:00,4.3,98.1,94.1,-13.14514,-4.06043,-3.952,-0.248
2014-11-17 17:30:00,4.395,98.4,94.1,-13.61081,-4.46632,-3.574,-0.272
2014-11-17 18:00:00,4.525,98.2,94.1,-13.64316,-4.80899,-5.827,-0.344
2014-11-17 18:30:00,4.645,97.6,94.1,-13.56625,-5.07636,-6.632,-0.405
2014-11-17 19:00:00,4.696,98.7,94.2,-13.2441,-5.25988,-3.234,-0.274
2014-11-17 19:30:00,4.728,99.2,94.2,-12.48069,-5.32851,-2.567,-0.212
2014-11-17 20:00:00,4.858,99.3,94.3,-11.67167,-5.30095,-2.144,-0.212
2014-11-17 20:30:00,4.932,99.5,94.3,-10.86195,-5.20545,-1.668,-0.183
2014-11-17 21:00:00,5.019,99.7,94.4,-10.12504,-5.07754,-1.432,-0.142
2014-11-17 21:30:00,5.197,99.8,94.4,-9.4447,-4.93146,-1.231,-0.123
2014-11-17 22:00:00,5.395,99.9,94.4,-8.68883,-4.78034,-1.216,-0.125
2014-11-17 22:30:00,5.462,99.9,94.4,-7.9173,-4.60372,-1.106,-0.134
2014-11-17 23:00:00,5.527,100,94.4,-7.33767,-4.42891,-1.103,-0.125
2014-11-17 23:30:00,5.6,100,94.4,-6.91101,-4.28073,-1.623,-0.159
2014-11-18 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2014-11-18 00:30:00,5.595,100,94.5,-9999,-9999,-1.537,-0.242
2014-11-18 01:00:00,5.499,100,94.5,-9999,-9999,-1.51,-0.179
2014-11-18 01:30:00,5.31,100,94.5,-6.34771,-3.91891,-3.551,-0.273
2014-11-18 02:00:00,5.262,100,94.5,-7.03008,-3.92357,-2.812,-0.23
2014-11-18 02:30:00,5.172,100,94.5,-7.44016,-3.95288,-2.406,-0.235
2014-11-18 03:00:00,5.049,100,94.5,-7.79147,-3.99138,-3.891,-0.28
2014-11-18 03:30:00,4.93,100,94.6,-8.26454,-4.04282,-4.704,-0.349
2014-11-18 04:00:00,4.724,99.8,94.6,-8.90838,-4.10404,-8.901,-0.423
2014-11-18 04:30:00,4.471,99.7,94.6,-10.1435,-4.23325,-18.512,-0.975
2014-11-18 05:00:00,4.454,99.5,94.6,-11.86679,-4.4807,-9.88,-0.548
2014-11-18 05:30:00,4.489,99.5,94.6,-12.23103,-4.75147,-6.067,-0.393
2014-11-18 06:00:00,4.504,99.6,94.6,-12.04919,-4.97353,-4.905,-0.318
2014-11-18 06:30:00,4.543,99.8,94.6,-11.66408,-5.11237,-1.733,-0.171
2014-11-18 07:00:00,4.6,99.9,94.6,-11.21566,-5.17702,-1.593,-0.162
2014-11-18 07:30:00,4.6,100,94.6,-10.85482,-5.20951,-1.728,0.044
